Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
35-01,,175,804,389,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,76,6,110
35-01,,175,804,389,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,16,1,20
35-01,,175,804,389,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,47,2,50
35-01,,175,804,389,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,28,3,57
35-01,,175,804,389,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,2,0,8
35-01,,175,804,389,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,7,0,8
35-01,,175,804,389,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,8,0,11
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,6,1,19
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,13,2,16
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,8,0,10
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,15,0,14
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,8,0,17
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,9,0,20
35-01,,175,804,389,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,21,1,28
35-01,,175,804,389,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,98,7,105
35-01,,175,804,389,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,72,3,93
35-01,,175,804,389,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,113,5,120
35-01,,175,804,389,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,50,4,72
35-01,,175,804,389,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,84,5,114
35-01,,175,804,389,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,60,5,74
35-01,,175,804,389,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,89,6,101
35-01,,175,804,389,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,58,4,88
35-01,,175,804,389,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,83,4,116
35-01,,175,804,389,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,61,4,72
35-01,,175,804,389,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,93,4,124
35-01,,175,804,389,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,52,3,64
35-02,,176,4669,2954,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,305,32,384
35-02,,176,4669,2954,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,7,1,11
35-02,,176,4669,2954,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,9,0,9
35-02,,176,4669,2954,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,966,85,1124
35-02,,176,4669,2954,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,858,75,1005
35-02,,176,4669,2954,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,420,42,511
35-02,,176,4669,2954,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,484,50,638
35-02,,176,4669,2954,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,800,68,874
35-02,,176,4669,2954,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,334,41,538
35-02,,176,4669,2954,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,161,20,282
35-02,,176,4669,2954,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,70,9,173
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,138,15,261
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,5,0,31
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,18,2,42
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,48,4,56
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,110,10,123
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,62,6,119
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,25,3,51
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,9,2,10
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,32,5,40
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,20,7,29
35-02,,176,4669,2954,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,57,12,116
35-02,,176,4669,2954,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,468,55,766
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,125,16,194
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,385,34,401
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,239,28,394
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,13,2,40
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,44,5,54
35-02,,176,4669,2954,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,52,3,76
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,63,3,93
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,59,8,142
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,27,3,57
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,74,6,115
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,98,10,104
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,51,13,126
35-02,,176,4669,2954,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,154,21,241
35-02,,176,4669,2954,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,785,83,911
35-02,,176,4669,2954,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,501,32,607
35-02,,176,4669,2954,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,750,65,894
35-02,,176,4669,2954,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,486,49,543
35-02,,176,4669,2954,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,508,52,779
35-02,,176,4669,2954,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,627,54,599
35-02,,176,4669,2954,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,620,59,736
35-02,,176,4669,2954,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,539,47,642
35-02,,176,4669,2954,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,544,48,780
35-02,,176,4669,2954,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,585,59,590
35-02,,176,4669,2954,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,638,64,793
35-02,,176,4669,2954,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,496,43,582
35-03,,177,0,0,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,0,0,0
35-03,,177,0,0,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,0
35-03,,177,0,0,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,0,0,0
35-03,,177,0,0,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,0,0,0
35-03,,177,0,0,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,0,0,0
35-03,,177,0,0,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,0,0,0
35-03,,177,0,0,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,0,0,0
35-03,,177,0,0,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,0,0,0
35-03,,177,0,0,1,15,"State Senator, Dist 18",,31,"(R) HERRERA, Rojo",REP,C,0,0,0
35-03,,177,0,0,1,15,"State Senator, Dist 18",,32,"(D) KIDANI, Michelle",DEM,C,0,0,0
35-03,,177,0,0,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,0,0,0
35-03,,177,0,0,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,0,0,0
35-03,,177,0,0,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,0,0,0
35-03,,177,0,0,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,0,0,0
35-03,,177,0,0,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,0,0,0
35-03,,177,0,0,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,0,0,0
35-03,,177,0,0,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,0,0,0
35-03,,177,0,0,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,0,0,0
35-03,,177,0,0,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,0,0,0
35-03,,177,0,0,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,0,0,0
35-03,,177,0,0,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,0,0,0
35-03,,177,0,0,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,0,0,0
35-03,,177,0,0,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,0,0,0
35-03,,177,0,0,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,0,0,0
35-03,,177,0,0,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,0,0,0
35-03,,177,0,0,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,0,0,0
35-03,,177,0,0,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,0,0,0
35-03,,177,0,0,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,0,0,0
35-03,,177,0,0,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,0,0,0
35-04,,178,2261,1449,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,135,16,302
35-04,,178,2261,1449,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,4
35-04,,178,2261,1449,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,4,1,3
35-04,,178,2261,1449,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,342,43,594
35-04,,178,2261,1449,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,286,33,501
35-04,,178,2261,1449,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,190,27,397
35-04,,178,2261,1449,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,216,30,459
35-04,,178,2261,1449,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,261,31,432
35-04,,178,2261,1449,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,118,20,305
35-04,,178,2261,1449,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,53,12,162
35-04,,178,2261,1449,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,55,8,158
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,60,12,145
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,7,0,9
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,4,3,20
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,23,3,65
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,34,6,68
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,19,5,83
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,8,1,23
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,3,0,6
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,14,0,51
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,8,2,19
35-04,,178,2261,1449,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,17,6,70
35-04,,178,2261,1449,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,178,31,478
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,41,5,114
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,118,22,188
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,100,12,243
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,14,2,24
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,6,4,25
35-04,,178,2261,1449,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,27,6,62
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,19,5,64
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,23,4,85
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,15,2,42
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,34,4,81
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,28,8,62
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,33,3,79
35-04,,178,2261,1449,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,43,12,126
35-04,,178,2261,1449,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,297,46,511
35-04,,178,2261,1449,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,180,15,388
35-04,,178,2261,1449,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,271,31,520
35-04,,178,2261,1449,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,181,28,315
35-04,,178,2261,1449,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,204,33,472
35-04,,178,2261,1449,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,237,27,346
35-04,,178,2261,1449,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,231,36,438
35-04,,178,2261,1449,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,215,24,382
35-04,,178,2261,1449,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,221,37,487
35-04,,178,2261,1449,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,211,23,332
35-04,,178,2261,1449,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,253,35,509
35-04,,178,2261,1449,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,182,25,310
35-05,,179,685,510,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,63,8,81
35-05,,179,685,510,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,0
35-05,,179,685,510,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,1,1
35-05,,179,685,510,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,161,37,153
35-05,,179,685,510,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,138,32,116
35-05,,179,685,510,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,87,14,116
35-05,,179,685,510,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,104,20,119
35-05,,179,685,510,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,120,26,116
35-05,,179,685,510,1,15,"State Senator, Dist 18",,31,"(R) HERRERA, Rojo",REP,C,40,10,54
35-05,,179,685,510,1,15,"State Senator, Dist 18",,32,"(D) KIDANI, Michelle",DEM,C,163,35,165
35-05,,179,685,510,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,44,12,68
35-05,,179,685,510,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,19,6,42
35-05,,179,685,510,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,25,4,42
35-05,,179,685,510,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,18,2,40
35-05,,179,685,510,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,0,1,1
35-05,,179,685,510,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,2,0,2
35-05,,179,685,510,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,4,1,12
35-05,,179,685,510,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,18,3,11
35-05,,179,685,510,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,4,6,20
35-05,,179,685,510,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,4,2,8
35-05,,179,685,510,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,0,1
35-05,,179,685,510,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,5,1,10
35-05,,179,685,510,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,2,3,5
35-05,,179,685,510,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,14,3,25
35-05,,179,685,510,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,68,18,123
35-05,,179,685,510,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,9,2,21
35-05,,179,685,510,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,53,13,65
35-05,,179,685,510,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,57,16,70
35-05,,179,685,510,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,0,2,7
35-05,,179,685,510,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,8,1,9
35-05,,179,685,510,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,6,4,8
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,6,5,14
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,19,2,21
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,4,1,14
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,8,2,29
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,16,5,11
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,8,4,14
35-05,,179,685,510,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,13,4,32
35-05,,179,685,510,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,153,36,136
35-05,,179,685,510,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,65,9,99
35-05,,179,685,510,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,129,17,146
35-05,,179,685,510,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,76,29,80
35-05,,179,685,510,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,81,25,110
35-05,,179,685,510,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,117,20,117
35-05,,179,685,510,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,96,25,95
35-05,,179,685,510,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,104,20,130
35-05,,179,685,510,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,93,26,105
35-05,,179,685,510,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,106,19,121
35-05,,179,685,510,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,96,22,114
35-05,,179,685,510,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,104,23,110
35-06,,180,2142,1151,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,109,9,211
35-06,,180,2142,1151,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,3,0,2
35-06,,180,2142,1151,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,2,0,5
35-06,,180,2142,1151,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,300,33,470
35-06,,180,2142,1151,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,281,22,415
35-06,,180,2142,1151,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,134,20,267
35-06,,180,2142,1151,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,164,19,296
35-06,,180,2142,1151,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,250,22,378
35-06,,180,2142,1151,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,119,14,219
35-06,,180,2142,1151,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,67,6,155
35-06,,180,2142,1151,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,45,9,133
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,54,9,125
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,8,3,10
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,7,0,17
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,16,3,38
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,32,2,36
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,22,4,73
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,13,0,20
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,2,0,6
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,13,2,47
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,10,2,8
35-06,,180,2142,1151,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,30,2,74
35-06,,180,2142,1151,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,181,22,373
35-06,,180,2142,1151,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,42,2,95
35-06,,180,2142,1151,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,101,10,174
35-06,,180,2142,1151,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,72,10,150
35-06,,180,2142,1151,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,12,0,33
