Ward Precinct Code,Ward Precinct,Race Code,Race,Candidate Code,Candidate,Count
1103,"Ward 11, Precinct 3",202,QUESTION 2,999996,Total,1642
1103,"Ward 11, Precinct 3",203,QUESTION 3,10,YES,1199
1103,"Ward 11, Precinct 3",203,QUESTION 3,20,NO,340
1103,"Ward 11, Precinct 3",203,QUESTION 3,999995,Blank,103
1103,"Ward 11, Precinct 3",203,QUESTION 3,999996,Total,1642
1103,"Ward 11, Precinct 3",204,QUESTION 4,10,YES,1128
1103,"Ward 11, Precinct 3",204,QUESTION 4,20,NO,216
1103,"Ward 11, Precinct 3",204,QUESTION 4,999995,Blank,298
1103,"Ward 11, Precinct 3",204,QUESTION 4,999996,Total,1642
1103,"Ward 11, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),10,YES,1071
1103,"Ward 11, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),20,NO,303
1103,"Ward 11, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,268
1103,"Ward 11, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999996,Total,1642
1103,"Ward 11, Precinct 3",250,QUESTION 6 CORP (24TH),10,YES,1175
1103,"Ward 11, Precinct 3",250,QUESTION 6 CORP (24TH),20,NO,174
1103,"Ward 11, Precinct 3",250,QUESTION 6 CORP (24TH),999995,Blank,293
1103,"Ward 11, Precinct 3",250,QUESTION 6 CORP (24TH),999996,Total,1642
1103,"Ward 11, Precinct 3",290,QUESTION 7 DOM (24TH),10,YES,1118
1103,"Ward 11, Precinct 3",290,QUESTION 7 DOM (24TH),20,NO,196
1103,"Ward 11, Precinct 3",290,QUESTION 7 DOM (24TH),999995,Blank,328
1103,"Ward 11, Precinct 3",290,QUESTION 7 DOM (24TH),999996,Total,1642
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,568
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,43515
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,5476
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,938
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,60,Write-in,122
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,999995,Blank,130
999999,Election Total,5,PRESIDENT/VICE PRESIDENT,999996,Total,50749
999999,Election Total,10,SENATOR in CONGRESS,5,SCOTT P BROWN,7637
999999,Election Total,10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,42622
999999,Election Total,10,SENATOR in CONGRESS,20,Write-in,53
999999,Election Total,10,SENATOR in CONGRESS,999995,Blank,437
999999,Election Total,10,SENATOR in CONGRESS,999996,Total,50749
999999,Election Total,25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,21972
999999,Election Total,25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,2373
999999,Election Total,25,REP in CONGRESS 5th Dist,20,Write-in,52
999999,Election Total,25,REP in CONGRESS 5th Dist,999995,Blank,1453
999999,Election Total,25,REP in CONGRESS 5th Dist,999996,Total,25850
999999,Election Total,27,REP in CONGRESS 7th Dist,10,MICHAEL E CAPUANO,20117
999999,Election Total,27,REP in CONGRESS 7th Dist,15,KARLA ROMERO,2749
999999,Election Total,27,REP in CONGRESS 7th Dist,20,Write-in,61
999999,Election Total,27,REP in CONGRESS 7th Dist,999995,Blank,1972
999999,Election Total,27,REP in CONGRESS 7th Dist,999996,Total,24899
999999,Election Total,30,COUNCILLOR,10,TERRENCE W KENNEDY,39829
999999,Election Total,30,COUNCILLOR,40,Write-in,422
999999,Election Total,30,COUNCILLOR,999995,Blank,10498
999999,Election Total,30,COUNCILLOR,999996,Total,50749
999999,Election Total,41,SEN/GEN CT 1st Suff&Midd,10,ANTHONY PETRUCCELLI,6890
999999,Election Total,41,SEN/GEN CT 1st Suff&Midd,15,"THOMAS J DOOLEY, III",814
999999,Election Total,41,SEN/GEN CT 1st Suff&Midd,20,Write-in,28
999999,Election Total,41,SEN/GEN CT 1st Suff&Midd,999995,Blank,1234
999999,Election Total,41,SEN/GEN CT 1st Suff&Midd,999996,Total,8966
999999,Election Total,52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,13201
999999,Election Total,52,SEN/GEN CT 2nd Middle,20,Write-in,128
999999,Election Total,52,SEN/GEN CT 2nd Middle,999995,Blank,3455
999999,Election Total,52,SEN/GEN CT 2nd Middle,999996,Total,16784
999999,Election Total,53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,19380
999999,Election Total,53,SEN/GEN CT Middle&Suff,20,Write-in,179
999999,Election Total,53,SEN/GEN CT Middle&Suff,999995,Blank,5440
999999,Election Total,53,SEN/GEN CT Middle&Suff,999996,Total,24999
999999,Election Total,64,REP/GEN CT 24th Middle,10,TOMMASINA ANNE OLSON,182
999999,Election Total,64,REP/GEN CT 24th Middle,20,DAVID M ROGERS,2285
999999,Election Total,64,REP/GEN CT 24th Middle,30,JAMES F GAMMILL,212
999999,Election Total,64,REP/GEN CT 24th Middle,50,Write-in,8
999999,Election Total,64,REP/GEN CT 24th Middle,999995,Blank,290
999999,Election Total,64,REP/GEN CT 24th Middle,999996,Total,2977
999999,Election Total,65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,15453
999999,Election Total,65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,6
999999,Election Total,65,REP/GEN CT 25th Middle,50,Write-in,178
999999,Election Total,65,REP/GEN CT 25th Middle,999995,Blank,3613
999999,Election Total,65,REP/GEN CT 25th Middle,999996,Total,19250
999999,Election Total,66,REP/GEN CT 26th Middle,10,"TIMOTHY J TOOMEY, JR",7858
999999,Election Total,66,REP/GEN CT 26th Middle,15,THOMAS M VASCONCELOS,607
999999,Election Total,66,REP/GEN CT 26th Middle,16,MIKE CONNOLLY,2887
999999,Election Total,66,REP/GEN CT 26th Middle,20,Write-in,15
999999,Election Total,66,REP/GEN CT 26th Middle,999995,Blank,977
999999,Election Total,66,REP/GEN CT 26th Middle,999996,Total,12344
999999,Election Total,69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,7720
999999,Election Total,69,REP/GEN CT 29th Middle,20,Write-in,69
999999,Election Total,69,REP/GEN CT 29th Middle,999995,Blank,1957
999999,Election Total,69,REP/GEN CT 29th Middle,999996,Total,9746
999999,Election Total,78,REP/GEN CT 8th Suffolk,10,MARTHA MARTY WALZ,5124
999999,Election Total,78,REP/GEN CT 8th Suffolk,20,Write-in,69
999999,Election Total,78,REP/GEN CT 8th Suffolk,999995,Blank,1239
999999,Election Total,78,REP/GEN CT 8th Suffolk,999996,Total,6432
999999,Election Total,80,CLERK of COURTS,10,MICHAEL A SULLIVAN,39769
999999,Election Total,80,CLERK of COURTS,20,Write-in,325
999999,Election Total,80,CLERK of COURTS,999995,Blank,10655
999999,Election Total,80,CLERK of COURTS,999996,Total,50749
999999,Election Total,90,REGISTER of DEEDS,40,MARIA C CURTATONE,38532
999999,Election Total,90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,9
999999,Election Total,90,REGISTER of DEEDS,80,Write-in,344
999999,Election Total,90,REGISTER of DEEDS,999995,Blank,11864
999999,Election Total,90,REGISTER of DEEDS,999996,Total,50749
999999,Election Total,100,SHERIFF,10,PETER J KOUTOUJIAN,35447
999999,Election Total,100,SHERIFF,15,ERNESTO M PETRONE,4722
999999,Election Total,100,SHERIFF,19,WI - James Williamson,23
999999,Election Total,100,SHERIFF,20,Write-in,222
999999,Election Total,100,SHERIFF,999995,Blank,10335
999999,Election Total,100,SHERIFF,999996,Total,50749
999999,Election Total,201,QUESTION 1,10,YES,36971
999999,Election Total,201,QUESTION 1,20,NO,4798
999999,Election Total,201,QUESTION 1,999995,Blank,8980
999999,Election Total,201,QUESTION 1,999996,Total,50749
999999,Election Total,202,QUESTION 2,10,YES,31962
999999,Election Total,202,QUESTION 2,20,NO,14930
999999,Election Total,202,QUESTION 2,999995,Blank,3857
999999,Election Total,202,QUESTION 2,999996,Total,50749
999999,Election Total,203,QUESTION 3,10,YES,37237
999999,Election Total,203,QUESTION 3,20,NO,9761
999999,Election Total,203,QUESTION 3,999995,Blank,3751
999999,Election Total,203,QUESTION 3,999996,Total,50749
999999,Election Total,204,QUESTION 4,10,YES,33842
999999,Election Total,204,QUESTION 4,20,NO,7328
999999,Election Total,204,QUESTION 4,999995,Blank,9579
999999,Election Total,204,QUESTION 4,999996,Total,50749
999999,Election Total,210,QUESTION 5 MJ (2ND MIDD),10,YES,10423
999999,Election Total,210,QUESTION 5 MJ (2ND MIDD),20,NO,3197
999999,Election Total,210,QUESTION 5 MJ (2ND MIDD),999995,Blank,3164
999999,Election Total,210,QUESTION 5 MJ (2ND MIDD),999996,Total,16784
999999,Election Total,220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,16379
999999,Election Total,220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,4330
999999,Election Total,220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,4290
999999,Election Total,220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,24999
999999,Election Total,230,QUESTION 5 CORP (8TH),10,YES,4589
999999,Election Total,230,QUESTION 5 CORP (8TH),20,NO,786
999999,Election Total,230,QUESTION 5 CORP (8TH),999995,Blank,1057
999999,Election Total,230,QUESTION 5 CORP (8TH),999996,Total,6432
999999,Election Total,240,QUESTION 5 CORP (25TH),10,YES,1756
999999,Election Total,240,QUESTION 5 CORP (25TH),20,NO,307
999999,Election Total,240,QUESTION 5 CORP (25TH),999995,Blank,471
999999,Election Total,240,QUESTION 5 CORP (25TH),999996,Total,2534
999999,Election Total,250,QUESTION 6 CORP (24TH),10,YES,1781
999999,Election Total,250,QUESTION 6 CORP (24TH),20,NO,426
999999,Election Total,250,QUESTION 6 CORP (24TH),999995,Blank,770
999999,Election Total,250,QUESTION 6 CORP (24TH),999996,Total,2977
999999,Election Total,260,QUESTION 6 CORP (25TH),10,YES,12457
999999,Election Total,260,QUESTION 6 CORP (25TH),20,NO,1693
999999,Election Total,260,QUESTION 6 CORP (25TH),999995,Blank,2566
999999,Election Total,260,QUESTION 6 CORP (25TH),999996,Total,16716
999999,Election Total,270,QUESTION 6 CORP (26TH),10,YES,8270
999999,Election Total,270,QUESTION 6 CORP (26TH),20,NO,1709
999999,Election Total,270,QUESTION 6 CORP (26TH),999995,Blank,2365
999999,Election Total,270,QUESTION 6 CORP (26TH),999996,Total,12344
999999,Election Total,280,QUESTION 6 CORP (29TH),10,YES,6927
999999,Election Total,280,QUESTION 6 CORP (29TH),20,NO,1093
999999,Election Total,280,QUESTION 6 CORP (29TH),999995,Blank,1726
999999,Election Total,280,QUESTION 6 CORP (29TH),999996,Total,9746
999999,Election Total,290,QUESTION 7 DOM (24TH),10,YES,1732
999999,Election Total,290,QUESTION 7 DOM (24TH),20,NO,444
999999,Election Total,290,QUESTION 7 DOM (24TH),999995,Blank,801
999999,Election Total,290,QUESTION 7 DOM (24TH),999996,Total,2977
999999,Election Total,300,QUESTION 7 DOM (29TH),10,YES,6449
999999,Election Total,300,QUESTION 7 DOM (29TH),20,NO,1334
999999,Election Total,300,QUESTION 7 DOM (29TH),999995,Blank,1963
999999,Election Total,300,QUESTION 7 DOM (29TH),999996,Total,9746
